Id,Cyberbullying,Insult,Profanity,Sarcasm,Threat,Exclusion,Pornography,Spam
'1133465906628255745,0,0,1,0,0,0,1,1
'1133386541601103877,0,0,1,0,0,0,1,1
'1133395408187604992,0,0,1,0,0,0,1,0
'1134162158642769920,0,0,1,0,0,0,0,0
'1135053671111118848,0,1,1,0,0,0,0,0
'1132965728112578560,0,1,1,0,0,0,0,0
'1133465958012604416,0,1,1,0,0,0,0,0
'1132933908088143872,0,0,1,0,0,0,1,1
'1135186748215050246,1,1,1,0,0,0,0,0
'1133419698211700736,0,0,1,0,0,0,1,1
'1132742912251269120,0,0,1,0,0,0,0,0
'1134521414843883520,0,0,1,0,0,0,1,0
'1132964605213515776,0,1,1,0,0,0,1,1
'1132703865130897410,1,1,1,0,0,0,0,0
'1132717177692409857,0,0,1,0,0,0,0,0
'1132766715887194114,0,0,1,0,0,0,0,0
'1135038931853041664,0,0,1,0,0,0,0,0
'1133350630813249536,0,0,1,0,0,0,0,0
'1132736515929362432,0,0,1,0,0,0,1,1
'1135184235302666240,0,0,1,0,0,0,1,1
'1132693020967624707,0,0,1,0,0,0,0,0
'1132770396669923328,0,0,1,0,0,0,0,0
'1134519206022668295,0,1,1,0,1,0,0,0
'1132703259259473926,1,1,1,0,0,0,0,0
'1132990823707156480,0,0,1,0,0,0,0,0
'1133880279762784256,1,1,1,0,0,0,0,0
'1132715283913748480,0,0,1,0,0,0,0,0
'1133273662092505089,0,0,1,0,0,0,0,0
'1135198169011240960,0,0,0,0,0,0,0,0
'1132856717438537730,0,0,0,0,0,0,1,1
'1132701810232385538,0,0,0,0,0,0,0,0
'1133421897344016384,0,1,1,0,0,0,0,0
'1132900255920300032,0,0,1,0,0,0,1,1
'1132770065097613312,0,0,1,0,0,0,0,0
'1132919635421143040,0,0,1,0,0,0,1,1
'1132767757437743104,0,0,0,0,0,0,0,0
'1135122251387408384,0,1,1,0,0,0,0,0
'1135047067678728192,0,0,1,0,0,0,0,0
'1132834452776804353,0,0,1,0,0,0,0,0
'1133117097750466561,0,0,1,0,0,0,1,1
'1133403435909427201,0,0,1,0,0,0,1,0
'1134237686271750147,0,0,0,0,0,0,0,0
'1133293305410805761,0,0,0,0,0,0,0,0
'1132991352885538816,0,0,1,0,0,0,0,0
'1132693411855646720,0,0,1,0,0,0,0,0
'1133421978520567809,0,0,1,0,0,0,1,1
'1134859244065320960,0,0,0,0,0,0,0,0
'1132692854571229184,0,0,1,0,0,0,0,0
'1135197443371470848,0,0,1,0,0,0,0,0
'1132959598753660928,0,1,1,0,0,0,1,1
'1132733956233629696,0,0,0,0,0,0,0,0
'1132712873522655233,0,0,1,0,0,0,0,0
'1132765838128193536,0,0,1,0,0,0,0,0
'1132732185889431553,0,0,0,0,0,0,0,0
'1133469115325267975,0,0,1,0,0,0,1,1
'1133571440429740033,0,0,1,0,0,0,1,1
'1133407183608066050,0,0,1,0,0,0,1,0
'1135061383580545024,0,0,1,0,0,0,0,0
'1133334708266373120,0,0,1,0,0,0,0,0
'1133462658076876800,0,0,1,0,0,0,1,1
'1133390572914450432,0,0,1,0,0,0,0,0
'1133466069136359424,0,0,1,0,0,0,0,0
'1132692314160357377,0,0,1,0,0,0,0,0
'1133242243970551808,1,1,0,0,0,0,0,0
'1132731114244706304,0,0,1,0,0,0,0,0
'1132854605442879488,0,0,1,0,0,0,1,1
'1132898194856259584,0,0,1,0,0,0,1,1
'1132728846057398272,0,1,1,0,0,0,0,0
'1134519317414973441,0,0,1,0,0,0,0,0
'1132848624604463104,0,0,1,0,0,0,0,0
'1132715709589442560,0,0,1,0,0,0,0,0
'1132735136469061632,0,0,1,0,0,0,0,0
'1135199968338292736,0,0,1,0,0,0,1,1
'1132925797277155328,0,1,1,0,0,0,1,1
'1132767582551977985,0,0,1,0,0,0,1,1
'1133314118474035200,0,0,1,0,0,0,0,0
'1132912906725543936,0,1,1,0,0,0,1,1
'1132713136434352128,0,0,0,0,0,0,0,0
'1133326419889516544,0,0,0,0,0,0,0,0
'1132702428657278978,0,1,1,0,0,0,1,1
'1132702456692002818,0,0,0,0,0,0,0,0
'1133448555061022721,0,1,1,0,0,0,1,1
'1132763547451252738,0,0,1,0,0,0,0,0
'1132853858085031936,0,1,1,0,0,0,0,0
'1133169565637021696,0,0,1,0,0,0,0,0
'1132722884307238914,0,0,1,0,0,0,0,0
'1132701906873327616,0,0,1,0,0,0,0,0
'1133448875057004544,0,0,0,0,0,0,0,0
'1133402361228091392,0,0,1,0,0,0,1,0
'1133397161645883392,0,0,1,0,0,0,1,0
'1133288216172335105,0,0,0,0,0,0,0,0
'1132728160208982017,0,0,0,0,0,0,0,0
'1133415894900707329,0,0,0,0,0,0,0,0
'1133377616591777792,0,0,1,0,0,0,0,0
'1132859312110526466,0,1,1,0,0,0,0,0
'1132745287972327424,0,0,1,0,0,0,1,1
'1132763604078477313,0,0,1,0,0,0,1,1
'1135182779510140928,0,0,1,0,0,0,0,0
'1132936547853111296,0,0,1,0,0,0,1,1
'1135198690405228544,0,0,1,0,0,0,0,0
'1132842526426193920,0,0,0,0,0,0,0,0
'1134491296381452288,1,1,1,0,0,0,0,0
'1133402987920023552,0,0,0,0,0,0,0,0
'1132702347510132736,0,0,1,0,0,0,0,0
'1132745740407771137,0,1,1,0,0,0,1,1
'1133417661356859393,0,0,1,0,0,0,1,1
'1132715203165118465,0,0,1,0,0,0,0,0
'1133139774955491328,0,0,1,0,0,0,0,0
'1134416832088223744,0,0,0,0,0,0,0,0
'1133810154447745024,1,1,1,0,0,0,0,0
'1133397393213480961,0,0,1,0,0,0,1,1
'1132731783013965824,0,0,1,0,0,0,0,0
'1135132713210601472,0,0,1,0,0,0,1,1
'1132729716857823233,0,0,1,0,0,0,0,0
'1134899543483584513,0,0,1,0,0,0,0,0
'1132702597440086016,0,0,0,0,0,0,0,0
'1135117132977528832,0,0,1,0,0,0,1,1
'1133403630122541056,0,0,0,0,0,0,0,0
'1135195489761202176,0,1,1,0,0,0,1,1
'1132900840895856640,0,0,1,0,0,0,1,1
'1132692095989374976,0,0,0,0,0,0,0,0
'1132701977274736646,0,1,1,0,0,0,1,1
'1132853628501397505,0,1,1,0,0,0,0,0
'1133126511945322496,0,0,0,0,0,0,0,0
'1132920164977184769,0,0,1,0,0,0,1,1
'1132692332397121537,0,0,1,0,0,0,0,0
'1135180700125224965,0,0,1,0,0,0,1,1
'1132702860897075201,0,0,0,0,0,0,0,0
'1133439167571144706,0,0,1,0,0,0,1,0
'1133873237652377605,0,0,1,0,0,0,0,0
'1134128149506039808,0,0,0,1,0,0,0,0
'1132934516694081537,0,0,1,0,0,0,0,0
'1134528453448019968,0,0,1,0,0,0,0,0
'1132993435609305088,0,0,1,0,0,0,0,0
'1134760014147653632,0,0,0,0,0,0,0,0
'1134466959544848384,0,0,1,0,0,0,0,0
'1133450803761602561,0,0,1,0,0,0,1,1
'1135075775638638593,0,0,1,0,0,0,0,0
'1134896873871986688,0,0,0,0,0,0,0,0
'1133083425282375682,0,0,1,0,0,0,0,0
'1135126470039224320,0,1,1,0,0,0,1,1
'1132840322109706246,0,0,1,0,0,0,0,0
'1133402997080219648,0,0,1,0,0,0,1,0
'1132830228345229312,0,0,1,0,0,0,0,0
'1132730279834075136,0,1,1,0,0,0,0,0
'1133478883947294720,0,0,1,0,0,0,1,1
'1134522380204871681,1,1,1,0,0,0,0,0
'1132717104275382272,0,0,0,0,0,0,0,0
'1132685630373355521,0,0,1,0,0,0,0,0
'1132703720846659584,1,1,1,0,0,0,0,0
'1135030461229670401,0,0,0,0,0,0,0,0
'1134970510578765824,0,0,0,0,0,0,0,0
'1132842618738528257,0,0,1,0,0,0,0,0
'1133245069656334336,1,1,1,0,0,0,0,0
'1132686103054438400,0,0,0,0,0,0,0,0
'1133460180044140544,0,0,1,0,0,0,1,1
'1133622354683109376,0,0,0,0,0,0,1,1
'1132764848402640903,0,0,1,0,0,0,1,1
'1132702658647789569,0,1,1,0,0,0,0,0
'1133395764661706752,0,0,1,0,0,0,1,0
'1132703553691291651,0,0,1,0,0,0,1,1
'1135199535574212608,0,1,1,0,0,0,0,0
'1135125639365898240,1,1,1,0,0,0,0,0
'1132702236633550848,0,1,1,0,0,0,0,0
'1132764573604503553,0,0,1,0,0,0,1,1
'1133298531416940544,1,1,1,0,0,0,0,0
'1134289727350353921,0,0,0,1,0,0,1,1
'1132757518818709504,0,0,0,0,0,0,0,0
'1133390417456783360,0,0,0,0,0,0,0,0
'1133586576100003840,0,1,1,0,0,0,0,0
'1133940641027776514,0,0,0,0,0,0,0,0
'1132686417430241280,0,0,1,0,0,0,0,0
'1132765101843472384,0,0,1,0,0,0,1,1
'1132722836995543041,0,0,1,0,0,0,0,0
'1132703098051411968,0,1,0,0,0,0,1,1
'1133111194204672000,0,0,1,0,0,0,1,1
'1133401607322816515,0,0,1,0,0,0,1,1
'1132825324767633408,0,0,0,0,0,0,0,0
'1132715520430673927,0,0,1,0,0,0,0,0
'1133448285388247042,0,0,1,0,0,0,0,0
'1133589021739966466,0,0,1,0,0,0,1,1
'1132994346700165120,0,0,1,0,0,0,0,0
'1132840021797425152,0,0,1,0,0,0,1,1
'1132702615467417600,0,0,1,0,0,0,0,0
'1133212418950160384,1,1,1,0,0,0,0,0
'1133366208449908736,0,0,1,0,0,0,1,1
'1133176861884915713,0,0,0,0,0,0,0,0
'1133115011444797440,0,0,1,0,0,0,0,0
'1132989786799714309,0,0,1,0,0,0,0,0
'1132703936421482496,0,0,0,0,0,0,0,0
'1132858572100886528,0,0,1,0,0,0,1,1
'1132826545817624578,0,0,1,0,0,0,0,0
'1132702691916996615,0,0,1,0,0,0,0,0
'1132725760425373697,0,0,1,0,0,0,0,0
'1132832861357260802,0,0,1,0,0,0,0,0
'1132692683405844480,0,0,1,0,0,0,0,0
'1132769794774712320,0,0,1,0,0,0,1,1
'1133445186049257472,0,0,0,0,0,0,0,0
'1133572760259555328,0,0,1,0,0,0,1,1
'1135034055525851136,0,0,1,0,0,0,0,0
'1133441001916264454,0,0,1,0,0,0,0,0
'1133335623719276544,1,1,1,0,0,0,0,0
'1132685857180266496,0,0,0,0,0,0,0,0
'1133431880018210816,0,0,1,0,0,0,1,0
'1132764105213980672,0,0,1,0,0,0,0,0
'1135199390618927104,0,0,1,0,0,0,1,1
'1133138780536360960,0,0,1,0,0,0,1,1
'1132715681718210560,0,0,1,0,0,0,0,0
'1135196665097412608,0,1,1,0,0,0,1,1
'1135178749002113024,0,0,1,0,0,0,0,0
'1132960364151345152,0,1,1,0,0,0,0,0
'1135121226161168384,0,0,0,0,0,0,0,0
'1133414472473829376,0,0,1,0,0,0,1,1
'1132990063175000064,0,0,0,0,0,0,0,0
'1132723550597652480,0,0,1,0,0,0,0,0
'1132909392016400384,0,0,1,0,0,0,1,1
'1132717177721765893,0,0,1,0,0,0,0,0
'1132734605423833088,0,0,0,0,0,0,1,1
'1132722656745283586,0,0,1,0,0,0,0,0
'1132686518445858821,0,0,1,0,0,0,0,0
'1132685951929421824,0,0,1,0,0,0,0,0
'1132692587872182272,0,1,1,0,0,0,0,0
'1134514223059484672,0,0,0,0,0,0,0,0
'1133392867446050816,0,0,1,0,0,0,1,1
'1133887885403480064,1,1,1,0,0,0,0,0
'1134893704395808769,0,0,0,0,0,0,0,0
'1133151898276704261,1,1,1,0,0,0,0,0
'1132730582977392643,0,0,1,0,0,0,0,0
'1133410566373105666,0,0,1,0,0,0,1,0
'1132702169814192132,1,1,1,0,0,0,0,0
'1134506972043239425,0,0,1,0,0,0,0,0
'1132702237254463488,0,0,1,0,0,0,1,1
'1132693290204246016,0,0,1,0,0,0,0,0
'1135033024830197760,1,1,1,0,0,0,0,0
'1134514037939757057,1,1,1,0,0,0,0,0
'1133102338984615936,0,0,1,0,0,0,1,1
'1132693021760339971,0,0,0,0,0,0,0,0
'1132686153868558338,0,0,1,0,0,0,0,0
'1135135527412387840,0,1,1,0,0,0,1,1
'1132990306222129152,0,0,1,0,0,0,0,0
'1133395858526003202,0,0,0,0,0,0,0,0
'1132714230644264960,0,0,1,0,0,0,0,0
'1132685582797119489,0,0,0,0,0,0,0,0
'1133439660280229888,0,0,1,0,0,0,1,1
'1133582363227824134,0,0,1,0,0,0,1,1
'1133469507538833409,0,1,1,0,0,0,1,1
'1134898047454855169,0,0,0,0,0,0,0,0
'1135107750638362625,0,0,1,0,0,0,1,1
'1135176040307986433,0,1,1,0,0,0,0,0
'1133413201683591169,0,0,1,0,0,0,1,1
'1135021205336072192,0,0,1,0,0,0,0,0
'1132704082693459968,0,0,1,0,0,0,0,0
'1133407927333789696,0,0,1,0,0,0,1,0
'1135025896048484352,0,0,1,0,0,0,0,0
'1133360927389040641,0,0,1,0,0,0,0,0
'1133129416022941696,0,0,1,0,0,0,0,0
'1133391242178506758,0,0,1,0,0,0,1,1
'1135199126285627393,0,1,1,0,0,0,1,1
'1133456413370572800,0,0,1,0,0,0,1,0
'1132692485652697088,0,0,1,0,0,0,0,0
'1133873660111085570,1,1,1,0,0,0,0,0
'1132685652728930304,0,0,1,0,0,0,0,0
'1132914738520662016,0,1,1,0,0,0,0,0
'1133925476601229312,0,0,0,0,0,0,0,0
'1132854704353042432,0,1,1,0,0,0,0,0
'1132990842992513025,0,0,1,0,0,0,0,0
'1132913123567067136,0,0,1,0,0,0,1,1
'1135124236476047361,1,1,1,0,0,0,0,0
'1135194991381438464,0,0,0,0,0,0,0,0
'1135195705402900481,0,0,0,0,0,0,0,0
'1132937889921290240,0,0,1,0,0,0,1,1
'1132685699336101888,0,0,1,0,0,0,0,0
'1133387113788059648,0,0,1,0,0,0,1,0
'1132704224284774400,0,0,0,0,0,0,0,0
'1133159070112763904,0,1,1,0,0,0,0,0
'1133426620457541632,0,0,1,0,0,0,1,1
'1132701972040232961,0,0,1,0,0,0,0,0
'1129735744505942023,0,0,1,0,0,0,0,0
'1133446409104052230,0,1,1,0,0,0,1,1
'1134504974434689029,0,0,0,0,0,0,0,0
'1132723093061951488,0,0,0,0,0,0,0,0
'1133387155559059456,0,0,0,0,0,0,0,0
'1132685966999805952,0,0,0,0,0,0,0,0
'1133367605253877760,1,1,1,0,0,0,0,0
'1132702317545807875,0,1,1,0,0,0,0,0
'1133119590677045248,0,1,1,0,0,0,0,0
'1133247730975944704,0,1,1,0,0,0,1,1
'1133479458097254402,0,0,1,0,0,0,0,0
'1133583120098217985,0,0,1,0,0,0,1,1
'1132728428766089217,0,0,0,0,0,0,0,0
'1132734025242746888,0,0,1,0,0,0,0,0
'1133385749758394369,0,0,1,0,0,0,1,0
'1132693451894677505,0,0,1,0,0,0,0,0
'1132713701256179712,0,0,1,0,0,0,0,0
'1133267702137597952,0,0,1,0,0,0,1,0
'1133462146770190337,0,0,1,0,0,0,0,0
'1132717226925133826,0,0,1,0,0,0,0,0
'1132839139194359809,0,0,0,0,0,0,0,0
'1135200927323971584,0,0,1,0,0,0,0,0
'1132703163591487489,0,0,1,0,0,0,0,0
'1132714868296101888,0,0,1,0,0,0,0,0
'1133477310143844354,0,0,0,0,0,0,0,0
'1132702979692343296,0,0,0,0,0,0,0,0
'1132713478790221824,0,0,1,0,0,0,0,0
'1132731224852615168,0,0,1,0,0,0,0,0
'1135138628924035072,0,0,1,0,0,0,1,1
'1132910038056669184,0,0,1,0,0,0,1,1
'1132910100706975744,0,1,1,0,0,0,0,0
'1135055728652062721,0,0,0,0,0,0,0,0
'1132758928427835392,0,0,1,0,0,0,1,1
'1132703058461306881,0,1,1,0,0,0,0,0
'1133406116577271810,0,0,1,0,0,0,1,1
'1132931839566462976,0,0,1,0,0,0,1,1
'1135167798026678274,0,0,1,0,0,0,0,0
'1133119407306235904,0,0,1,0,0,0,0,0
'1132853969909407744,0,1,1,0,0,0,0,0
'1133312301862404096,0,0,1,0,0,0,1,1
'1132992931089080322,0,0,0,0,0,0,0,0
'1133356305270415360,0,0,1,0,0,0,0,0
'1135198813835202560,0,0,0,0,0,0,1,1
'1135199655355011079,0,1,1,0,0,0,1,1
'1135031157400244224,0,0,1,0,0,0,0,0
'1132693198524915712,0,0,0,0,0,0,0,0
'1133321329367760896,0,0,1,0,0,0,0,0
'1132702153787760642,0,1,0,0,0,0,0,0
'1132702922532278273,0,0,1,0,0,0,1,1
'1132958760991830016,0,0,1,0,0,0,1,1
'1132713193787207680,0,0,0,0,0,0,0,0
'1132729727377117184,0,0,1,0,0,0,0,0
'1135186639427440640,0,0,0,0,0,0,0,0
'1133406344822833153,0,0,1,0,0,0,1,0
'1135201306224812033,0,0,1,0,0,0,0,0
'1134510260910252037,0,0,1,0,0,0,0,0
'1133249165616488448,0,0,0,0,0,0,0,0
'1133393424600784896,0,0,1,0,0,0,1,0
'1133400785990164482,0,0,1,0,0,0,1,0
'1133371995498979329,1,0,1,0,0,0,0,0
'1132684803042680833,0,0,0,0,0,0,0,0
'1135022351597416448,0,0,1,0,0,0,0,0
'1133119936862273537,0,1,1,0,0,0,0,0
'1133393355357007874,0,0,1,0,0,0,1,1
'1132992120527081474,0,0,0,0,0,0,0,0
'1132723387405602818,0,0,1,0,0,0,0,0
'1135111191846563841,0,0,1,0,0,0,1,1
'1134496118300119041,0,1,1,0,0,0,1,1
'1132745565173891080,0,0,1,0,0,0,1,1
'1132716714213466112,0,0,1,0,0,0,0,0
'1135123473473445890,0,1,1,0,0,0,1,1
'1132703132486705155,0,0,0,0,0,0,0,0
'1132988578341040128,0,1,1,0,0,0,0,0
'1132716611826323457,0,0,1,0,0,0,1,1
'1133444648356208641,0,0,1,0,0,0,0,0
'1132686150013980673,0,0,1,0,0,0,0,0
'1133429425175969793,0,0,0,0,0,0,0,0
'1133473708822204420,0,1,1,0,0,0,0,0
'1132714927481864193,0,0,1,0,0,0,0,0
'1132686031487160320,0,0,1,0,0,0,0,0
'1132702452623511552,0,0,0,0,0,0,0,0
'1134246650745151490,0,0,0,0,0,0,0,0
'1132686215189344256,0,0,0,0,0,0,0,0
'1133292374581547008,0,0,1,0,0,0,0,0
'1132693052760481792,0,0,1,0,0,0,0,0
'1133421258274627584,0,0,1,0,0,0,1,0
'1132918753459441665,0,0,1,0,0,0,1,1
'1132734247222022146,0,1,1,0,0,0,1,1
'1132942293093289989,0,1,1,0,0,0,1,1
'1132769264648294404,0,0,1,0,0,0,1,1
'1134513759408545792,0,1,1,0,0,0,0,0
'1132833057445097472,0,0,1,0,0,0,0,0
'1134507291640774656,0,0,1,0,0,0,0,0
'1133853350850695169,0,0,0,0,0,0,0,0
'1132702707645599746,0,0,1,0,0,0,1,1
'1132703317895864320,0,1,1,0,0,0,1,1
'1133435461047742464,0,0,0,0,0,0,0,0
'1132949955730116609,0,0,1,0,0,0,1,1
'1133463307736748033,0,0,1,0,0,0,1,1
'1135118491793518592,0,0,0,0,0,0,0,0
'1133411436103962624,0,0,1,0,0,0,1,1
'1134458561075957762,0,0,1,0,0,0,0,0
'1133819575773138945,0,1,1,0,0,0,0,0
'1132917330260795394,0,0,1,0,0,0,1,1
'1134107345439678465,0,0,1,0,0,0,0,0
'1132836176715550720,0,1,1,0,0,0,0,0
'1133435254327238656,0,0,1,0,0,0,1,0
'1135027609333575680,0,0,0,0,0,0,0,0
'1133827473337069568,1,1,1,0,0,0,0,0
'1132692648823742464,0,0,1,0,0,0,0,0
'1132855548691525633,0,0,1,0,0,0,1,1
'1133451738374201345,0,0,1,0,0,0,1,1
'1132920970170159104,0,1,1,0,0,0,0,0
'1132692133335392257,0,0,0,0,0,0,0,0
'1135021931206512640,0,0,1,0,0,0,0,0
'1133285398682243072,0,1,1,0,0,0,0,0
'1134884580111069189,0,0,0,0,0,0,0,0
'1132949862188769280,0,0,1,0,0,0,0,0
'1134876580231221248,0,0,0,0,0,0,0,0
'1132723407265718274,0,0,1,0,0,0,0,0
'1134503496663781376,0,0,1,0,0,0,0,0
'1133405314483662855,0,0,1,0,0,0,1,0
'1132993068540596224,0,1,1,0,0,0,1,1
'1132830774602948608,0,0,0,0,0,0,0,0
'1132685451796652032,0,0,0,0,0,0,0,0
'1132692505420541957,0,0,1,0,0,0,0,0
'1132703491778985990,0,0,1,0,0,0,0,0
'1132756115698147328,0,1,1,0,0,0,0,0
'1132703269585711105,0,1,1,0,0,0,1,1
'1133408364333977601,0,0,1,0,0,0,1,0
'1133803648570482688,1,1,1,0,0,0,0,0
'1133391869369622528,1,1,1,0,0,0,0,0
'1133474248025104386,0,0,1,0,0,0,0,0
'1133318892154171393,0,0,1,0,0,0,0,0
'1132692377989206016,0,0,1,0,0,0,0,0
'1133610683268866048,1,1,1,0,0,0,0,0
'1132769941751570433,0,0,1,0,0,0,0,0
'1132731378683064320,0,0,1,0,0,0,0,0
'1132692907809550338,1,1,1,0,0,0,0,0
'1132693180229357569,0,1,1,0,0,0,0,0
'1132712707394682880,0,0,1,0,0,0,0,0
'1132687015831572480,0,0,1,0,0,0,1,1
'1132858430346031104,0,0,0,0,0,0,0,0
'1135196351480754181,0,0,1,0,0,0,1,1
'1133473148907601922,0,0,1,0,0,0,1,1
'1132736608124448769,0,0,1,0,0,0,0,0
'1132726270490546176,0,0,1,0,0,0,0,0
'1135157420009893888,0,0,1,0,0,0,1,1
'1132692142026100741,0,0,1,0,0,0,1,1
'1133461364142485506,0,1,1,0,0,0,0,0
'1132830292010577920,0,0,0,0,0,0,0,0
'1135129900921315328,0,0,1,0,0,0,1,1
'1132684798772895744,0,0,1,0,0,0,0,0
'1132726965570547712,0,0,0,0,0,0,0,0
'1133397701859717121,0,0,1,0,0,0,1,0
'1132901548730736640,0,0,1,0,0,0,0,0
'1133392253659934720,0,0,0,0,0,0,0,0
'1132685913006456832,0,0,1,0,0,0,0,0
'1132693534451130368,0,0,1,0,0,0,0,0
'1132975693057282049,0,0,0,0,0,0,0,0
'1135188377815441410,0,0,1,0,0,0,1,1
'1132717229995319296,0,0,1,0,0,0,0,0
'1132765809313341446,0,0,1,0,0,0,0,0
'1132766155150643203,0,0,1,0,0,0,0,0
'1133400032743501825,0,0,0,0,0,0,0,0
'1132717149364076544,0,0,1,0,0,0,0,0
'1133397446242000899,0,0,0,0,0,0,1,0
'1132734957753962496,1,1,1,0,0,0,0,0
'1135173411100069889,0,0,1,0,0,0,0,0
'1133119678103130112,0,0,1,0,0,0,0,0
'1132997965918769155,0,0,1,0,0,0,0,0
'1132686606899568642,0,0,1,0,0,0,1,1
'1132852562447745024,0,0,1,0,0,0,1,1
'1132765101554110464,0,0,1,0,0,0,1,1
'1133224975102566400,0,0,1,0,0,0,0,0
'1132726493463756800,0,0,1,0,0,0,0,0
'1134516778640429056,0,0,0,0,0,0,0,0
'1133395952998469632,0,1,1,0,0,0,1,1
'1132729400758284289,0,0,1,0,0,0,0,0
'1132726216455262208,0,0,0,0,0,0,0,0
'1133383172035629057,0,0,0,0,0,0,0,0
'1132992145244151808,0,0,1,0,0,0,0,0
'1132713910254149632,0,0,1,0,0,0,0,0
'1132766724997230593,0,0,0,0,0,0,0,0
'1132837257470271488,0,0,1,0,0,0,0,0
'1132724058800513026,0,0,1,0,0,0,0,0
'1132764737920544770,0,0,1,0,0,0,0,0
'1135163336751013888,0,0,1,0,0,0,0,0
'1134400650794737664,0,0,1,0,0,0,1,1
'1132769205890310159,0,0,1,0,0,0,0,0
'1132769511143333888,0,0,0,0,0,0,0,0
'1133407034429321218,0,0,1,0,0,0,1,1
'1132729437584265216,0,0,1,0,0,0,0,0
'1133405202227220482,0,0,1,0,0,0,1,1
'1132723957906444288,0,0,1,0,0,0,0,0
'1134492183505932288,0,0,1,0,0,0,0,0
'1132770433936314376,0,0,0,0,0,0,0,0
'1133125390950633473,1,1,1,0,0,0,0,0
'1135060986891603970,1,1,1,0,0,0,0,0
'1132687036027166727,0,0,0,0,0,0,0,0
'1133462816898392069,0,0,1,0,0,0,0,0
'1135120517533450240,0,1,1,0,0,0,1,1
'1132848926837628928,0,0,1,0,0,0,0,0
'1132686689476984838,0,0,0,0,0,0,0,0
'1132942276110561281,0,0,1,0,0,0,1,1
'1132716298687979520,0,0,1,0,0,0,0,0
'1132990530294616064,0,0,1,0,0,0,0,0
'1132693117050720256,0,0,1,0,0,0,0,0
'1132745819348713473,0,0,1,0,0,0,0,0
'1133442688005660675,0,0,1,0,0,0,0,0
'1132728448730820608,0,0,1,0,0,0,0,0
'1132766186503065600,0,0,1,0,0,0,1,1
'1134431644398604288,0,0,1,0,0,0,0,0
'1132685977372233729,0,0,1,0,0,0,0,0
'1133473787872186369,0,0,1,0,0,0,1,1
'1133421270245216256,0,0,1,0,0,0,1,1
'1133459546436001794,0,0,1,0,0,0,1,1
'1133140458190888960,0,0,1,0,0,0,0,0
'1132686076500467713,0,0,1,0,0,0,0,0
'1132715201160196096,0,0,1,0,0,0,0,0
'1132726972747010048,0,0,0,0,0,0,0,0
'1132693577648234498,0,0,1,0,0,0,0,0
'1133475350925594624,0,0,1,0,0,0,1,1
'1132947737194901505,0,1,1,0,0,0,0,0
'1133241362348855296,0,1,1,0,0,0,0,0
'1133592436473835520,0,1,1,0,0,0,0,0
'1132857278774808578,0,1,1,0,0,0,0,0
'1132685582960873474,0,0,0,0,0,0,0,0
'1134406528524607488,0,0,1,0,0,0,0,0
'1132731451869474817,0,0,1,0,0,0,0,0
'1132855767696941058,0,1,1,0,0,0,0,0
'1132685691060707328,0,0,1,0,0,0,0,0
'1132713315023503360,0,0,1,0,0,0,0,0
'1133395244534255617,0,0,1,0,0,0,1,1
'1132703075460886533,0,0,1,0,0,0,1,1
'1133261703930630147,0,0,0,0,0,0,0,0
'1134527325796786176,0,0,1,0,0,0,0,0
'1133437742606626817,0,0,1,0,0,0,1,1
'1133603327206469632,0,1,1,0,0,0,1,1
'1132823231398912001,0,0,0,0,0,0,0,0
'1134502019576635392,0,0,1,0,0,0,0,0
'1132857569326899201,0,1,1,0,0,0,1,1
'1132686725153558528,0,0,0,0,0,0,0,0
'1132909996495298561,0,0,1,0,0,0,1,1
'1132853048328499201,0,1,1,0,0,0,0,0
'1133626580255813632,1,1,1,0,0,0,0,0
'1132702119574802435,0,0,0,0,0,0,0,0
'1132692309248659456,0,0,1,0,0,0,0,0
'1132940579996917760,0,0,1,0,0,0,1,1
'1133147183778336773,0,1,1,0,0,0,0,0
'1132729665213349888,0,0,0,0,0,0,0,0
'1132724581553397761,0,0,1,0,0,0,0,0
'1133156999150088197,0,0,0,0,0,0,0,0
'1132735348604375040,0,0,0,0,0,0,0,0
'1132854014171856896,0,0,1,0,0,0,1,1
'1133449327827984384,0,0,1,0,0,0,0,0
'1132951558889594880,0,0,1,0,0,0,1,1
'1135139593374879744,1,1,1,0,0,0,0,0
'1133874322974674944,0,1,1,0,0,0,0,0
'1133362765324800000,0,0,1,0,0,0,0,0
'1133301848063074305,0,0,1,0,0,0,0,0
'1132703135926034432,0,0,1,0,0,0,0,0
'1135188256968957952,0,0,1,0,0,0,0,0
'1132685768915378176,0,1,1,0,0,0,0,0
'1133327702403035136,0,0,1,0,0,0,0,0
'1132839493969620992,0,0,1,0,0,0,0,0
'1132985463369867264,0,1,1,0,0,0,0,0
'1133380471558234113,0,0,1,0,0,0,1,1
'1133860973469720577,0,1,1,0,0,0,0,0
'1132737034924244993,0,0,0,0,0,0,0,0
'1132723652536000512,0,0,1,0,0,0,0,0
'1132692618738057216,0,0,1,0,0,0,1,1
'1132905592866058241,0,1,1,0,0,0,1,1
'1133428964884647936,0,0,1,0,0,0,1,0
'1132855603544633345,0,1,1,0,0,0,1,1
'1132992097621962752,0,0,0,0,0,0,0,0
'1135118837442068482,0,1,1,0,0,0,0,0
'1135183876882599936,0,0,1,0,0,0,0,0
'1132686758766710786,0,0,0,0,0,0,0,0
'1132764192644239365,0,0,1,0,0,0,1,1
'1132722484439080961,0,0,1,0,0,0,0,0
